"Name","Commit","Runtime","GitHub","Group","Hostname","Notes","GPU Type","GPU Count","Tags","_name_or_path","architectures","attention_probs_dropout_prob","hidden_act","hidden_dropout_prob","hidden_size","intermediate_size","layer_norm_eps","max_position_embeddings","model/num_parameters","num_attention_heads","num_hidden_layers","output_dir","per_device_eval_batch_size","per_device_train_batch_size","run_name","save_total_limit","torch_dtype","eval/accuracy","eval/f1","eval/loss","eval/precision","eval/recall","eval/runtime","eval/samples_per_second","eval/steps_per_second","total_flos","train/global_step","train/grad_norm","train/learning_rate","train/loss","train_loss","train_runtime","train_samples_per_second","train_steps_per_second"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","1039","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained ndb4ao4v""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.25","gelu_new","0.001","384","1536","0.01","34","16629506","3","9","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.743637427277216","0.7355120065437728","0.4947862923145294","0.7867751100939414","0.743637427277216","65.6821","5673.513","44.335","5791625248290816","29240","2.2299859523773193","7.0109439124487e-8","0.2237","0.25269974126046074","1032.9815","1811.564","28.306"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","874","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 060dqf3f""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.1","1152","4608","0.01","18","34724738","9","2","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.7808096293191209","0.7769279137299857","0.40475451946258545","0.7970235840915004","0.7808096293191209","75.6606","11035.462","5.393","12113130500356608","3710","0.5635292530059814","1.482479784366577e-7","0.3562","0.3778609364501871","866.3868","4384.915","4.282"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","309","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 6tpenugo""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.1","176","704","0.025","18","2132770","11","5","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.7744241577977776","0.7686234212843377","0.4677707254886627","0.7962629493141675","0.7744241577977776","40.7858","25074.339","24.494","677840083880064","7252","0.5685513615608215","3.6541643684500826e-7","0.3946","0.4101763715812401","303.7142","12223.984","23.878"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","854","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 0gk2ni3v""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","silu","0.1","704","2816","0.01","34","31216770","11","5","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.8065128335686347","0.8020649173105173","0.3821035921573639","0.8361489376470123","0.8065128335686347","81.4776","5302.933","2.59","10537330748824320","1770","0.4499378502368927","0.000002005649717514124","0.2832","0.3051658080796064","842.8389","2150.316","2.1"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","306","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained qw11bgqn""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.1","silu","0.1","72","72","0.1","18","418250","9","10","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.8028512666832511","0.8005946009445507","0.4051054120063782","0.8032696617934647","0.8028512666832511","28.8735","23946.209","11.706","122752235591808","3857","1.0098408460617063","7.518796992481203e-7","0.4419","0.4731039809290535","302.074","13073.346","12.768"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","491","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained v07x9d0n""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.25","gelu_new","0.1","256","1024","0.025","130","6749442","2","8","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.7836494319499189","0.7810702106612969","0.407415509223938","0.807851455782688","0.7836494319499189","42.3235","2547.642","9.971","2445097608525312","3896","1.4874303340911863","0.0000012448665297741275","0.2763","0.304839613990862","485.3618","1027.343","8.027"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","337","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 7xy9gyif""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","silu","0.25","224","1792","0.025","34","5385410","7","5","./MalBERTA-pretrained-classifier","512","256","./MalBERTA-pretrained-classifier","1","float32","0.8108685851917855","0.8077601826606504","0.40546104311943054","0.8085051969962063","0.8108685851917855","37.0285","12759.932","24.927","1833557719566720","7332","1.2031795978546145","2.2504091653027825e-7","0.3964","0.4133890001616449","331.4133","5663.458","22.123"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","257","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 4q12yain""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.1","gelu_new","0.1","160","160","0.01","66","1640802","5","9","./MalBERTA-pretrained-classifier","512","256","./MalBERTA-pretrained-classifier","1","float32","0.7878504125943699","0.7836940979988581","0.44210711121559143","0.7973155782442365","0.7878504125943699","34.5621","7415.79","14.496","488983424362752","3496","1.2553235292434692","0.0000013872997711670482","0.3096","0.33490359101197265","253.5066","3529.451","13.791"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","418","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 1hsnbkmk""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","silu","0.1","352","1408","0.025","130","9575458","11","6","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.8841133568372043","0.8825784005222818","0.3741624355316162","0.8847419238830656","0.8841133568372043","40.6035","2745.357","2.684","3167184437975040","888","1.0562565326690674","0.000005011261261261262","0.278","0.3021021533656765","412.4788","1101.797","2.153"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","349","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained eqigqsij""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.25","gelu_new","0.001","128","512","0.01","514","2231170","2","10","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.8161429255064604","0.8128205680022135","0.36914047598838806","0.8197504753243974","0.8161429255064604","44.7657","700.202","5.473","698422649057280","1777","3.335501194000244","0.0000021947101857062467","0.3083","0.3405502654222135","343.6162","330.863","5.171"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","385","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained ksr3pmga""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.25","288","1152","0.025","66","7469570","9","7","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.8115292801566136","0.8062748998827004","0.4852983057498932","0.8197113429116538","0.8115292801566136","36.0344","5556.852","2.72","2495633664007680","897","0.4029222428798675","0.000005462653288740246","0.2962","0.31650385649307916","380.1835","2415.197","2.359"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","582","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained p4ogn5al""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","gelu","0.1","10","20","0.01","66","23762","10","11","./MalBERTA-pretrained-classifier","512","256","./MalBERTA-pretrained-classifier","1","float32","0.7969345176942895","0.7961109147398215","0.47992780804634094","0.7987084839244627","0.7969345176942895","68.7159","3682.932","7.204","3634633597440","3639","0.9174959659576416","5.496015388843089e-7","0.4412","0.5097250580689382","578.3372","1610.531","6.292"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","964","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained e32ctprk""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.1","288","2304","0.01","130","17132258","9","10","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.7882487526796959","0.7816749509618014","0.46221378445625305","0.7938647256042551","0.7882487526796959","97.8597","1062.981","1.042","5843412383456256","889","0.5673350691795349","0.0000050618672665916765","0.3057","0.33168561010714726","955.2552","476.315","0.931"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","531","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 045926c5""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","gelu","0.1","160","640","0.075","258","2130402","5","6","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.8310868098212586","0.8236999091812571","0.34848159551620483","0.8418211125823698","0.8310868098212586","57.7935","999.992","7.821","723306336224256","3910","0.717377781867981","1.4066496163682866e-7","0.2248","0.24193655566486252","524.8777","476.688","7.449"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","411","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained hptld89c""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.01","192","384","0.025","258","2414978","12","7","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.777194156925348","0.7738880472027242","0.4537158906459808","0.7773466032761592","0.777194156925348","51.6834","1127.189","0.561","754619413380096","227","2.815398693084717","0.000006167400881057269","0.4672","0.5273438214205435","406.1532","571.383","0.559"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","559","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained qt4liu3u""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","gelu_new","0.25","64","1024","0.025","130","840834","1","5","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.7234630011386555","0.721633129005903","0.5624727606773376","0.732106532707744","0.7234630011386555","81.6198","1646.279","6.432","287042834858496","3895","3.441356420516968","0.0000012323491655969191","0.3564","0.3821265214520945","554.1728","899.609","7.028"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","446","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 2q8kprjb""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","gelu_new","0.1","16","128","0.01","130","39298","1","3","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.8559330680542802","0.8573932669652976","0.3530656695365906","0.8598674169136279","0.8559330680542802","59.9735","1797.644","14.056","5447305397760","6712","6.268238067626953","9.68414779499404e-8","0.4429","0.4957504388260188","441.0798","973.758","15.217"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","884","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained mb2zkogf""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","gelu_new","0.01","768","3072","0.01","18","15777026","12","2","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.7556502749252597","0.7512886266837534","0.5163663029670715","0.7631463835891539","0.7556502749252597","116.9967","9334.58","9.12","5317669592276160","7326","0.7859271168708801","1.842751842751843e-7","0.3593","0.37981678363634463","876.0647","4281.055","8.362"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","449","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained n8lgsnh0""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","relu","0.001","40","40","0.025","130","148762","5","9","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.8374238843728857","0.8349163107709682","0.36215510964393616","0.8351746476864718","0.8374238843728857","62.744","1625.381","6.359","29275560857088","3245","2.9041121006011963","7.087827426810478e-7","0.3797","0.42084916677607226","443.9725","935.267","7.309"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","433","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 4h32488w""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","silu","0.1","40","320","0.01","34","283682","10","7","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.7952340074725075","0.7920771738894344","0.4204093813896179","0.8136129492598366","0.7952340074725075","93.0056","5686.453","2.785","91443368202624","2018","0.7363547682762146","4.70763131813677e-7","0.4677","0.5103635093265529","427.3976","4833.16","4.722"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","1521","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained pl1w7g9y""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","silu","0.1","384","1536","0.05","18","7751042","12","4","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.8821107586888612","0.8807103074297344","0.2655854821205139","0.8834363919565046","0.8821107586888612","106.5784","7821.434","30.56","2717446283700288","30515","1.35876727104187","2.621661477961658e-8","0.2933","0.30668625262024635","1515.2553","2577.696","20.139"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","310","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained zqk532er""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.25","silu","0.01","36","72","0.075","130","106562","9","5","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.7737559491048014","0.7667552166199199","0.48605862259864807","0.7847928858457202","0.7737559491048014","38.057","3246.395","12.691","20868180516864","3839","5.1102519035339355","5.209690023443606e-7","0.3621","0.42215802663935753","306.1893","1604.811","12.538"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","1354","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained npxfm374""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","gelu_new","0.01","96","768","0.01","66","1813826","3","9","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.7926606082135358","0.7846837917770684","0.4778282642364502","0.8063677769697609","0.7926606082135358","91.3017","2435.76","19.036","658211840073216","15912","1.899402976036072","4.084967320261438e-8","0.3396","0.35749948579141877","1348.2829","755.267","11.802"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","551","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained gb2gt12z""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","gelu_new","0.001","128","1024","0.01","130","3168002","1","9","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.8432721571520797","0.8427036155841097","0.3309771716594696","0.84436850099125","0.8432721571520797","58.7127","1846.789","7.222","1034012280998400","3523","3.3573222160339355","3.406187908032927e-7","0.393","0.4170161858222176","544.38","828.346","6.472"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","587","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 2erdk0yu""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","gelu_new","0.001","128","1024","0.025","130","3168002","1","9","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.8086022112975834","0.8039244841628154","0.4185272455215454","0.8243082208158624","0.8086022112975834","67.7615","1566.996","1.535","1000157828989440","852","3.1553118228912354","0.000003110328638497653","0.3386","0.37367577843822786","581.7691","749.732","1.464"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","1007","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained mi36bduh""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","relu","0.1","144","576","0.025","34","1716914","9","6","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.8408028490499814","0.8394451307112626","0.31817588210105896","0.8458858516910518","0.8408028490499814","77.0873","5802.6","22.676","560119702503168","14939","0.7659279108047485","1.3387776959635853e-7","0.3591","0.37029939955740665","1001.4581","1909.338","14.917"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","691","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 2l5zsgl9""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","gelu_new","0.1","128","512","0.01","258","2198402","4","10","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.7968490414589984","0.7918182824121375","0.3854902982711792","0.8043514188862012","0.7968490414589984","72.1453","742.543","5.808","765988851059712","3897","0.9667230248451232","0.0000012573774698486016","0.2831","0.30778326925816585","685.7947","363.632","5.682"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","578","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained nm57ta8o""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","gelu_new","0.01","96","768","0.01","130","1819970","3","9","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.8010220939709672","0.7964964004014747","0.4383848011493683","0.8222435895276045","0.8010220939709672","94.2628","1444.801","5.644","523996127316480","3167","1.1596004962921145","0.00000107357120303126","0.3199","0.33972001565078624","572.5085","707.998","5.532"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","468","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained fj221ze8""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.1","256","512","0.01","34","5150722","8","9","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.7981824790985096","0.7917367041666693","0.3634452521800995","0.8094116199925591","0.7981824790985096","87.3392","5039.663","2.462","1577631431385984","1668","0.4980714023113251","0.0000020683453237410072","0.361","0.37797680404260575","461.6405","3699.877","3.613"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","533","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained lwhkg1oh""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","silu","0.1","176","352","0.05","34","2263538","11","8","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.8291445688347979","0.8285507271053073","0.4294487535953522","0.8440761657216888","0.8291445688347979","46.9231","8587.311","8.397","691840310492160","3468","1.0265679359436035","9.948096885813149e-7","0.3198","0.33732299243702607","528.5381","3358.714","6.561"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","750","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 9qa8wo1z""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.1","gelu_new","0.25","128","256","0.025","130","1524098","2","10","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.8298696575232392","0.826682416546921","0.3746950924396515","0.8405771010896981","0.8298696575232392","83.3939","1417.693","11.08","435288526153728","6600","1.3200201988220217","7.575757575757576e-9","0.2802","0.29706315156185265","744.8316","567.103","8.861"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","599","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained q90xlye6""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","gelu_new","0.001","96","384","0.025","130","1264802","3","10","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.8460690572210898","0.8436053035304427","0.3338514566421509","0.8480420117222154","0.8460690572210898","70.5077","1621.257","6.34","414727089884160","3740","3.92244029045105","5.481283422459894e-7","0.3461","0.3665518546486921","594.4486","805.267","6.292"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","616","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained okeafkt4""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.1","176","704","0.01","34","2883586","11","7","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.8412177821476228","0.8410721710376009","0.3663367629051209","0.8409747834726997","0.8412177821476228","71.2032","5999.309","5.871","974594368854144","3742","0.5959333181381226","5.745590593265634e-7","0.382","0.3977279153372246","610.4616","3137.919","6.13"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","558","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained a7anbmmp""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","gelu_new","0.1","48","192","0.01","130","325346","3","9","./MalBERTA-pretrained-classifier","256","128","./MalBERTA-pretrained-classifier","1","float32","0.8120266238237319","0.8075883969863701","0.3629988431930542","0.8424514947965381","0.8120266238237319","75.1881","1854.335","7.248","95578872918528","3784","4.206436634063721","0.0000011231501057082454","0.3077","0.35342256211327194","552.6128","876.308","6.847"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","523","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained 86davq15""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.1","gelu_new","0.1","32","32","0.01","258","115490","1","10","./MalBERTA-pretrained-classifier","128","64","./MalBERTA-pretrained-classifier","1","float32","0.8054099746407438","0.8064087944767896","0.44927623867988586","0.8076777329003897","0.8054099746407438","51.5306","1033.076","8.073","23800996454400","3679","8.01719856262207","0.000001087251970644197","0.3371","0.40904681700084095","517.7625","454.649","7.106"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","312","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained y960obdk""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","gelu_new","0.001","64","256","0.01","130","395458","2","6","./MalBERTA-pretrained-classifier","512","256","./MalBERTA-pretrained-classifier","1","float32","0.8478673849116507","0.8459580616173136","0.35523369908332825","0.849420964137001","0.8478673849116507","76.0091","1516.674","2.973","109621127683584","1833","3.296166181564331","9.274413529732678e-7","0.3212","0.3745443080854234","306.9086","1528.237","5.972"
